idPlayer,idTeam,yearDraft,heightWOShoesInches,weightLBS,wingspanInches,reachStandingInches,verticalLeapStandingInches,verticalLeapMaxInches,repsBenchPress135,timeLaneAgility,timeThreeQuarterCourtSprint,timeModifiedLaneAgility,lengthHandInches,widthHandInches,pctBodyFat
2777.0,1610612758.0,2004.0,75.25,198.0,79.0,101.5,27.5,33.0,13.0,10.94,3.1,,,,8.0
2778.0,1610612763.0,2004.0,82.25,244.0,84.0,109.5,,,,,,,,,10.5
2779.0,1610612742.0,2004.0,,,,,,,,,,,,,
2780.0,1610612751.0,2004.0,,,,,,,,,,,,,
2781.0,1610612759.0,2004.0,74.0,204.0,83.0,102.5,31.5,35.5,8.0,11.27,3.18,,,,6.0
2782.0,1610612748.0,2004.0,80.25,234.0,85.0,108.5,29.5,31.0,13.0,11.15,3.25,,,,10.8
2783.0,1610612765.0,2004.0,,,,,,,,,,,,,
2784.0,1610612745.0,2004.0,72.5,202.0,79.5,98.5,29.0,32.0,15.0,10.97,3.1,,,,6.0
2785.0,1610612747.0,2004.0,,,,,,,,,,,,,
2807.0,1610612759.0,2004.0,,,,,,,,,,,,,
2786.0,1610612750.0,2004.0,,,,,,,,,,,,,
2787.0,1610612754.0,2004.0,,,,,,,,,,,,,
2544.0,1610612739.0,2003.0,79.25,245.0,84.25,106.25,,,,,,,,,6.7
2545.0,1610612765.0,2003.0,83.5,250.0,89.0,111.5,26.5,32.5,13.0,11.3,3.36,,,,8.0
2546.0,1610612743.0,2003.0,78.25,233.0,84.0,105.5,30.5,33.5,7.0,11.4,3.15,,,,8.0
2547.0,1610612761.0,2003.0,82.25,225.0,87.5,109.0,30.5,33.0,9.0,11.8,3.3,,,,8.0
2548.0,1610612748.0,2003.0,75.75,212.0,82.75,102.0,31.5,35.0,9.0,10.56,3.08,,,,6.7
2549.0,1610612746.0,2003.0,83.5,252.0,83.75,110.5,23.5,30.5,15.0,11.33,3.3699999999999997,,,,16.3
2550.0,1610612741.0,2003.0,74.75,186.0,78.0,98.5,29.0,33.5,10.0,10.98,3.1,,,,5.3
2551.0,1610612749.0,2003.0,71.0,162.0,71.5,93.5,32.5,39.5,0.0,11.450000000000001,3.2,,,,6.7
2552.0,1610612752.0,2003.0,79.25,262.0,85.0,107.5,26.0,31.5,3.0,12.9,3.2800000000000002,,,,14.1
2553.0,1610612764.0,2003.0,,,,,,,,,,,,,
2554.0,1610612744.0,2003.0,,,,,,,,,,,,,
2555.0,1610612760.0,2003.0,80.75,255.0,85.5,108.0,28.0,33.0,8.0,11.62,3.2800000000000002,,,,17.0
2556.0,1610612763.0,2003.0,,,,,,,,,,,,,
2557.0,1610612760.0,2003.0,73.0,167.0,75.0,95.5,26.0,32.5,0.0,11.0,3.2800000000000002,,,,5.3
2558.0,1610612753.0,2003.0,,,,,,,,,,,,,
2559.0,1610612738.0,2003.0,72.25,178.0,77.0,97.5,34.5,41.0,17.0,10.89,3.06,,,,5.3
2560.0,1610612756.0,2003.0,,,,,,,,,,,,,
2561.0,1610612740.0,2003.0,80.25,226.0,88.25,108.25,28.5,31.5,11.0,12.18,3.4299999999999997,,,,8.0
2562.0,1610612762.0,2003.0,,,,,,,,,,,,,
2563.0,1610612738.0,2003.0,76.75,214.0,81.0,102.5,30.0,39.5,,10.91,3.11,,,,2.6
2564.0,1610612737.0,2003.0,,,,,,,,,,,,,
2565.0,1610612751.0,2003.0,,,,,,,,,,,,,
2566.0,1610612757.0,2003.0,,,,,,,,,,,,,
2567.0,1610612747.0,2003.0,81.5,234.0,86.0,109.0,25.0,29.0,6.0,11.870000000000001,3.4499999999999997,,,,10.5
2568.0,1610612765.0,2003.0,,,,,,,,,,,,,
2569.0,1610612750.0,2003.0,,,,,,,,,,,,,
2570.0,1610612763.0,2003.0,,,,,,,,,,,,,
2571.0,1610612759.0,2003.0,,,,,,,,,,,,,
2572.0,1610612742.0,2003.0,77.25,202.0,86.0,105.5,33.0,36.5,4.0,10.89,3.09,,,,6.0
2573.0,1610612752.0,2003.0,,,,,,,,,,,,,
2574.0,1610612739.0,2003.0,78.5,215.0,78.5,102.0,23.5,30.0,8.0,11.04,3.38,,,,11.7
2575.0,1610612747.0,2003.0,79.75,235.0,80.5,104.0,28.0,,12.0,,,,,,9.3
2602.0,1610612748.0,2003.0,81.0,237.0,84.5,107.0,27.0,32.0,10.0,11.360000000000001,3.25,,,,9.9
2577.0,1610612746.0,2003.0,,,,,,,,,,,,,
2578.0,1610612749.0,2003.0,,,,,,,,,,,,,
2579.0,1610612741.0,2003.0,,,,,,,,,,,,,
2580.0,1610612737.0,2003.0,76.5,200.0,78.5,100.5,31.5,35.0,16.0,10.719999999999999,3.18,,,,6.0
2581.0,1610612764.0,2003.0,,,,,,,,,,,,,
2582.0,1610612752.0,2003.0,,,,,,,,,,,,,
2583.0,1610612744.0,2003.0,73.0,190.0,81.0,96.25,34.0,40.5,13.0,11.09,3.1,,,,5.3
2584.0,1610612760.0,2003.0,74.5,201.0,79.25,100.0,28.5,28.5,13.0,11.860000000000001,3.19,,,,8.0
2585.0,1610612753.0,2003.0,,,,,,,,,,,,,
2586.0,1610612749.0,2003.0,76.25,213.0,81.25,101.0,29.5,35.0,10.0,11.43,3.25,,,,8.0
2587.0,1610612745.0,2003.0,,,,,,,,,,,,,
2588.0,1610612741.0,2003.0,80.5,242.0,80.75,105.5,27.0,32.0,20.0,11.52,3.32,,,,13.6
2589.0,1610612743.0,2003.0,,,,,,,,,,,,,
2590.0,1610612762.0,2003.0,72.75,189.0,77.5,98.5,,,3.0,,,,,,6.7
2591.0,1610612740.0,2003.0,80.25,316.0,90.25,110.0,24.5,32.0,8.0,14.01,3.55,,,,21.4
2592.0,1610612754.0,2003.0,79.25,218.0,86.5,107.5,30.5,33.0,9.0,11.18,3.19,,,,6.7
2593.0,1610612755.0,2003.0,,,,,,,,,,,,,
2594.0,1610612751.0,2003.0,78.25,211.0,81.5,102.5,25.5,31.5,13.0,11.42,3.4699999999999998,,,,6.7
2595.0,1610612761.0,2003.0,,,,,,,,,,,,,
2596.0,1610612741.0,2003.0,81.0,200.0,86.5,107.5,30.0,33.0,2.0,11.54,3.14,,,,6.7
2597.0,1610612757.0,2003.0,,,,,,,,,,,,,
2598.0,1610612750.0,2003.0,,,,,,,,,,,,,
2599.0,1610612738.0,2003.0,78.5,266.0,86.75,105.5,32.5,35.0,25.0,11.129999999999999,3.21,,,,8.0
2600.0,1610612742.0,2003.0,,,,,,,,,,,,,
2601.0,1610612765.0,2003.0,,,,,,,,,,,,,
2397.0,1610612745.0,2002.0,,,,,,,,,,,,,
2398.0,1610612741.0,2002.0,72.25,197.0,75.5,97.0,28.5,36.0,10.0,10.34,3.09,,,,
2399.0,1610612744.0,2002.0,80.0,230.0,81.0,106.0,24.5,29.0,11.0,11.55,3.3,,,,
2400.0,1610612763.0,2002.0,80.75,227.0,84.5,106.5,29.0,33.0,13.0,11.81,3.19,,,,
2401.0,1610612743.0,2002.0,,,,,,,,,,,,,
2402.0,1610612739.0,2002.0,72.75,193.0,74.0,99.0,28.0,35.0,16.0,12.03,3.22,,,,
2403.0,1610612752.0,2002.0,81.25,253.0,88.5,109.0,30.0,34.0,16.0,10.729999999999999,3.19,,,,
2404.0,1610612746.0,2002.0,80.25,218.0,85.0,107.5,31.0,34.5,20.0,11.43,3.16,,,,
2405.0,1610612756.0,2002.0,80.5,233.0,85.75,108.5,32.0,35.5,12.0,11.19,3.25,,,,
2406.0,1610612748.0,2002.0,77.25,222.0,83.5,103.5,27.0,31.0,2.0,12.15,3.3299999999999996,,,,
2407.0,1610612764.0,2002.0,82.0,230.0,84.5,109.0,26.0,30.0,9.0,11.729999999999999,3.4,,,,
2408.0,1610612746.0,2002.0,81.0,240.0,88.0,111.0,26.0,29.0,7.0,11.96,3.3499999999999996,,,,
2409.0,1610612749.0,2002.0,80.5,221.0,84.0,107.0,33.5,36.5,8.0,11.350000000000001,3.21,,,,
2410.0,1610612754.0,2002.0,74.25,218.0,84.0,100.0,33.5,37.5,,11.12,3.13,,,,
2411.0,1610612745.0,2002.0,,,,,,,,,,,,,
2412.0,1610612755.0,2002.0,,,,,,,,,,,,,
2413.0,1610612764.0,2002.0,,,,,,,,,,,,,
2414.0,1610612753.0,2002.0,82.75,238.0,86.5,112.0,24.0,27.0,7.0,12.56,3.63,,,,
2415.0,1610612762.0,2002.0,78.0,223.0,84.0,104.5,31.5,37.5,13.0,11.75,3.2,,,,
2416.0,1610612761.0,2002.0,76.75,199.0,81.75,103.5,26.0,30.0,15.0,11.860000000000001,3.22,,,,
2417.0,1610612757.0,2002.0,79.0,213.0,82.0,105.0,33.5,34.5,2.0,11.94,3.23,,,,
2418.0,1610612756.0,2002.0,,,,,,,,,,,,,
2419.0,1610612765.0,2002.0,,,,,,,,,,,,,
2420.0,1610612751.0,2002.0,,,,,,,,,,,,,
2421.0,1610612743.0,2002.0,73.5,212.0,80.0,100.5,26.0,31.0,,11.729999999999999,3.29,,,,
2422.0,1610612759.0,2002.0,77.5,207.0,82.25,104.0,30.5,34.5,12.0,11.350000000000001,3.25,,,,
2423.0,1610612747.0,2002.0,,,,,,,,,,,,,
2424.0,1610612758.0,2002.0,,,,,,,,,,,,,
2426.0,1610612744.0,2002.0,,,,,,,,,,,,,
2427.0,1610612741.0,2002.0,,,,,,,,,,,,,
2425.0,1610612763.0,2002.0,82.0,250.0,83.75,109.5,24.0,27.5,10.0,11.34,3.3299999999999996,,,,
2428.0,1610612743.0,2002.0,77.5,202.0,84.5,104.5,30.0,34.0,10.0,11.7,3.32,,,,
2429.0,1610612749.0,2002.0,,,,,,,,,,,,,
2430.0,1610612739.0,2002.0,79.75,258.0,86.25,108.5,26.5,28.5,13.0,10.77,3.3099999999999996,,,,
2525.0,1610612752.0,2002.0,,,,,,,,,,,,,
2431.0,1610612737.0,2002.0,,,,,,,,,,,,,
2432.0,1610612745.0,2002.0,75.0,200.0,77.0,99.0,27.0,32.5,0.0,12.2,3.24,,,,
2433.0,1610612764.0,2002.0,,,,,,,,,,,,,
2434.0,1610612764.0,2002.0,,,,,,,,,,,,,
2435.0,1610612746.0,2002.0,83.75,260.0,83.5,109.0,,,12.0,,,,,,
2436.0,1610612749.0,2002.0,75.0,197.0,79.5,100.5,31.0,36.5,9.0,11.129999999999999,3.16,,,,
2438.0,1610612757.0,2002.0,,,,,,,,,,,,,
2437.0,1610612741.0,2002.0,78.25,264.0,85.5,107.5,28.0,32.5,14.0,11.77,3.21,,,,
2439.0,1610612755.0,2002.0,78.25,242.0,86.75,107.0,31.0,34.0,15.0,11.47,3.13,,,,8.0
2440.0,1610612763.0,2002.0,78.75,226.0,81.0,96.5,35.5,40.5,11.0,10.68,3.2800000000000002,,,,
2441.0,1610612762.0,2002.0,,,,,,,,,,,,,
2442.0,1610612749.0,2002.0,79.0,237.0,83.5,104.0,,,10.0,,,,,,
2526.0,1610612760.0,2002.0,,,,,,,,,,,,,
2443.0,1610612738.0,2002.0,80.0,240.0,85.0,108.5,24.5,29.5,8.0,11.69,3.52,,,,
2444.0,1610612757.0,2002.0,,,,,,,,,,,,,
2445.0,1610612750.0,2002.0,73.0,181.0,76.5,98.5,27.5,33.5,4.0,11.25,3.3099999999999996,,,,
2446.0,1610612748.0,2002.0,78.75,198.0,84.0,105.5,31.5,37.5,10.0,11.54,3.29,,,,
2447.0,1610612751.0,2002.0,78.75,203.0,83.5,104.0,32.5,38.0,11.0,10.94,3.09,,,,
2448.0,1610612742.0,2002.0,,,,,,,,,,,,,
2449.0,1610612759.0,2002.0,,,,,,,,,,,,,
2450.0,1610612759.0,2002.0,79.0,225.0,85.0,105.0,29.5,35.5,15.0,12.850000000000001,3.22,,,,
2451.0,1610612758.0,2002.0,79.25,285.0,82.75,106.5,28.5,33.0,12.0,12.18,3.3099999999999996,,,,
2198.0,1610612764.0,2001.0,82.0,243.0,85.0,108.0,30.0,33.0,17.0,11.59,3.4499999999999997,,,,8.9
2199.0,1610612746.0,2001.0,83.5,224.0,87.0,110.0,31.0,33.5,2.0,12.129999999999999,3.36,,,,6.7
2200.0,1610612737.0,2001.0,,,,,,,,,,,,,
2201.0,1610612741.0,2001.0,82.5,301.0,90.5,111.0,28.0,31.0,16.0,12.25,3.53,,,,16.5
2202.0,1610612744.0,2001.0,76.75,213.0,83.5,102.5,32.5,39.5,15.0,11.75,3.12,,,,5.3
2203.0,1610612763.0,2001.0,80.25,229.0,82.5,105.0,29.5,33.0,12.0,10.950000000000001,3.3,,,,9.3
2204.0,1610612751.0,2001.0,81.25,222.0,87.0,110.0,26.5,33.0,3.0,11.77,3.21,,,,4.0
2205.0,1610612739.0,2001.0,82.0,314.0,90.5,113.0,21.5,25.5,15.0,12.370000000000001,3.56,,,,21.0
2206.0,1610612765.0,2001.0,79.5,243.0,83.5,104.5,27.5,33.0,16.0,12.07,3.4699999999999998,,,,9.3
2207.0,1610612738.0,2001.0,78.75,226.0,81.0,105.0,32.5,36.5,12.0,12.05,3.4,,,,6.7
2208.0,1610612738.0,2001.0,,,,,,,,,,,,,
2209.0,1610612760.0,2001.0,,,,,,,,,,,,,
2210.0,1610612745.0,2001.0,79.25,223.0,84.0,103.0,33.0,38.5,14.0,11.19,3.15,,,,6.7
2211.0,1610612744.0,2001.0,81.75,230.0,83.0,105.5,28.5,34.5,11.0,11.219999999999999,3.4299999999999997,,,,11.7
2212.0,1610612753.0,2001.0,82.25,224.0,88.0,108.0,30.5,38.5,11.0,11.99,3.15,,,,5.3
2213.0,1610612766.0,2001.0,80.0,242.0,84.25,106.0,27.0,31.5,11.0,12.25,3.3499999999999996,,,,10.5
2214.0,1610612761.0,2001.0,81.5,227.0,85.5,107.0,27.0,30.0,13.0,11.11,3.3499999999999996,,,,9.3
2215.0,1610612745.0,2001.0,82.25,251.0,88.5,110.0,25.5,28.5,8.0,12.1,3.54,,,,12.9
2216.0,1610612757.0,2001.0,,,,,,,,,,,,,
2217.0,1610612739.0,2001.0,83.75,266.0,90.5,113.5,27.0,28.5,17.0,12.870000000000001,3.5,,,,12.9
2218.0,1610612738.0,2001.0,75.5,193.0,78.5,100.5,26.5,33.0,10.0,11.51,3.19,,,,
2219.0,1610612753.0,2001.0,77.5,194.0,82.5,103.5,29.0,34.0,1.0,11.47,3.22,,,,6.7
2220.0,1610612745.0,2001.0,75.5,188.0,81.5,99.5,30.0,37.0,6.0,10.91,3.2,,,,9.3
2221.0,1610612762.0,2001.0,,,,,,,,,,,,,
2222.0,1610612758.0,2001.0,,,,,,,,,,,,,
2223.0,1610612755.0,2001.0,,,,,,,,,,,,,
2224.0,1610612763.0,2001.0,72.75,199.0,79.5,97.5,28.0,37.5,1.0,11.96,3.2,,,,13.6
2225.0,1610612759.0,2001.0,,,,,,,,,,,,,
2239.0,1610612741.0,2001.0,76.25,205.0,80.0,99.5,35.5,37.5,12.0,11.57,3.29,,,,5.3
2240.0,1610612744.0,2001.0,74.25,199.0,81.5,99.5,31.5,36.0,12.0,,3.25,,,,5.3
2241.0,1610612753.0,2001.0,71.5,189.0,77.5,92.0,31.0,35.5,9.0,10.77,3.2,,,,5.5
2226.0,1610612763.0,2001.0,71.75,172.0,81.5,99.5,28.5,35.0,4.0,11.3,3.22,,,,4.0
2242.0,1610612737.0,2001.0,,,,,,,,,,,,,
2243.0,1610612751.0,2001.0,80.75,241.0,81.75,105.5,27.0,30.5,14.0,11.75,3.4699999999999998,,,,13.6
2244.0,1610612739.0,2001.0,,,,,,,,,,,,,
2245.0,1610612755.0,2001.0,80.25,202.0,83.75,104.5,32.0,37.0,6.0,11.81,3.27,,,,6.7
2246.0,1610612765.0,2001.0,,,,,,,,,,,,,
2247.0,1610612752.0,2001.0,,,,,,,,,,,,,
2248.0,1610612760.0,2001.0,72.0,184.0,78.75,97.0,32.5,37.5,4.0,10.97,3.19,,,,4.0
2249.0,1610612754.0,2001.0,74.5,178.0,80.75,102.5,26.0,32.5,12.0,9.65,3.15,,,,6.7
2250.0,1610612760.0,2001.0,78.25,235.0,84.25,105.0,27.5,34.0,12.0,11.69,3.4099999999999997,,,,6.7
2251.0,1610612752.0,2001.0,85.0,264.0,88.0,111.0,23.5,27.5,6.0,12.5,3.59,,,,12.9
2252.0,1610612742.0,2001.0,,,,,,,,,,,,,
2253.0,1610612741.0,2001.0,77.5,213.0,81.25,101.0,36.0,40.0,12.0,11.06,3.12,,,,8.0
2254.0,1610612750.0,2001.0,84.75,246.0,89.5,113.0,24.5,28.0,10.0,11.83,3.48,,,,9.3
2255.0,1610612743.0,2001.0,,,,,,,,,,,,,
2238.0,1610612763.0,2001.0,81.25,219.0,80.5,106.0,27.0,30.0,2.0,11.6,3.44,,,,
2256.0,1610612748.0,2001.0,82.75,227.0,88.0,109.5,32.5,35.0,13.0,11.27,3.12,,,,9.9
2257.0,1610612757.0,2001.0,83.5,245.0,88.0,111.0,26.5,31.0,6.0,11.84,3.3299999999999996,,,,6.0
2228.0,1610612756.0,2001.0,80.25,271.0,82.5,102.5,34.5,36.5,21.0,11.7,3.16,,,,8.0
2259.0,1610612749.0,2001.0,,,,,,,,,,,,,
2260.0,1610612762.0,2001.0,81.25,252.0,87.0,104.0,23.0,29.0,10.0,11.65,3.6,,,,15.2
2261.0,1610612742.0,2001.0,,,,,,,,,,,,,
2262.0,1610612758.0,2001.0,,,,,,,,,,,,,
2263.0,1610612759.0,2001.0,,,,,,,,,,,,,
2264.0,1610612755.0,2001.0,,,,,,,,,,,,,
2265.0,1610612759.0,2001.0,,,,,,,,,,,,,
2030.0,1610612751.0,2000.0,,,,,,,,,,,,,
2031.0,1610612763.0,2000.0,,,,,,,,,,,,,
2032.0,1610612746.0,2000.0,,,,,,,,,,,,,
2033.0,1610612741.0,2000.0,,,,,,,,,,,,,
2034.0,1610612753.0,2000.0,,,,,,,,,,,,,
2035.0,1610612737.0,2000.0,,,,,,,,,,,,,
2036.0,1610612741.0,2000.0,,,,,,,,,,,,,
2037.0,1610612739.0,2000.0,76.5,175.0,82.0,102.5,,,0.0,,,,,,
2038.0,1610612745.0,2000.0,,,,,,,,,,,,,
2039.0,1610612753.0,2000.0,,,,,,,,,,,,,
2040.0,1610612738.0,2000.0,,,,,,,,,,,,,
2041.0,1610612742.0,2000.0,,,,,,,,,,,,,
2042.0,1610612753.0,2000.0,,,,,,,,,,,,,
2043.0,1610612765.0,2000.0,,,,,,,,,,,,,
2044.0,1610612749.0,2000.0,,,,,,,,,,,,,
2045.0,1610612758.0,2000.0,,,,,,,,,,,,,
2046.0,1610612760.0,2000.0,,,,,,,,,,,,,
2047.0,1610612746.0,2000.0,,,,,,,,,,,,,
2048.0,1610612766.0,2000.0,,,,,,,,,,,,,
2049.0,1610612755.0,2000.0,70.5,166.0,72.0,94.5,36.0,42.5,6.0,10.48,3.06,,,,
2050.0,1610612761.0,2000.0,,,,,,,,,,,,,
2051.0,1610612752.0,2000.0,79.25,220.0,84.5,105.5,33.0,32.5,15.0,11.229999999999999,,,,,
2052.0,1610612762.0,2000.0,,,,,,,,,,,,,
2053.0,1610612741.0,2000.0,,,,,,,,,,,,,
2054.0,1610612756.0,2000.0,,,,,,,,,,,,,
2055.0,1610612743.0,2000.0,,,,,,,,,,,,,
2056.0,1610612754.0,2000.0,84.75,243.0,86.0,110.0,26.0,29.5,,11.53,3.55,,,,
2057.0,1610612757.0,2000.0,,,,,,,,,,,,,
2058.0,1610612747.0,2000.0,80.0,236.5,84.5,104.5,30.5,33.5,13.0,12.12,3.46,,,,
2060.0,1610612746.0,2000.0,78.5,210.0,81.0,104.0,27.5,33.0,,11.32,3.2800000000000002,,,,
2061.0,1610612742.0,2000.0,81.0,197.5,80.0,104.0,31.0,34.5,12.0,10.850000000000001,3.24,,,,
2062.0,1610612741.0,2000.0,72.75,175.0,75.75,97.5,33.0,37.5,9.0,10.55,3.22,,,,
2063.0,1610612741.0,2000.0,,,,,,,,,,,,,
2064.0,1610612741.0,2000.0,69.0,200.0,73.5,93.0,27.5,32.0,6.0,10.59,3.32,,,,
2065.0,1610612764.0,2000.0,78.5,198.0,80.5,103.0,33.0,21.0,12.0,11.32,3.22,,,,
2066.0,1610612751.0,2000.0,,,,,,,,,,,,,
2067.0,1610612748.0,2000.0,71.75,176.5,75.5,95.0,29.5,38.5,5.0,11.12,3.27,,,,
2059.0,1610612745.0,2000.0,78.5,234.5,83.5,104.5,28.0,35.0,15.0,11.38,3.4499999999999997,,,,
2068.0,1610612752.0,2000.0,76.5,205.0,80.5,101.5,33.5,36.5,17.0,11.79,3.3,,,,
2069.0,1610612737.0,2000.0,,,,,,,,,,,,,
2070.0,1610612759.0,2000.0,,,,,,,,,,,,,
2071.0,1610612760.0,2000.0,,,,,,,,,,,,,
2072.0,1610612749.0,2000.0,76.75,214.0,81.0,102.0,27.0,31.0,12.0,12.06,3.34,,,,
2073.0,1610612765.0,2000.0,,,,,,,,,,,,,
2074.0,1610612758.0,2000.0,81.75,240.5,86.5,109.5,24.5,30.0,15.0,12.450000000000001,3.4299999999999997,,,,
2075.0,1610612761.0,2000.0,,,,,,,,,,,,,
2076.0,1610612760.0,2000.0,,,,,,,,,,,,,
2077.0,1610612755.0,2000.0,76.0,218.0,80.0,102.5,27.5,30.5,12.0,11.51,3.4,,,,
2078.0,1610612749.0,2000.0,73.75,181.0,78.0,97.5,29.5,33.5,9.0,11.7,3.34,,,,
2079.0,1610612762.0,2000.0,,,,,,,,,,,,,
2080.0,1610612750.0,2000.0,74.5,184.0,77.25,100.0,27.5,34.0,9.0,10.4,3.1,,,,
2081.0,1610612748.0,2000.0,82.0,222.5,85.25,109.5,,,2.0,,,,,,
2082.0,1610612743.0,2000.0,83.0,250.0,85.5,107.0,33.0,35.0,20.0,11.52,3.3299999999999996,,,,
2083.0,1610612759.0,2000.0,77.5,183.0,83.0,101.5,29.5,34.5,0.0,11.92,3.3699999999999997,,,,
2084.0,1610612744.0,2000.0,77.5,214.0,81.5,103.5,28.5,35.0,6.0,10.93,3.2,,,,
2085.0,1610612754.0,2000.0,,,,,,,,,,,,,
2086.0,1610612737.0,2000.0,,,,,,,,,,,,,
2087.0,1610612742.0,2000.0,77.0,222.0,81.5,103.5,28.0,34.5,8.0,10.83,3.06,,,,
1882.0,1610612741.0,1999.0,,,,,,,,,,,,,
1883.0,1610612763.0,1999.0,,,,,,,,,,,,,
1884.0,1610612766.0,1999.0,,,,,,,,,,,,,
1885.0,1610612746.0,1999.0,,,,,,,,,,,,,
1886.0,1610612761.0,1999.0,,,,,,,,,,,,,
1887.0,1610612750.0,1999.0,,,,,,,,,,,,,
1888.0,1610612764.0,1999.0,,,,,,,,,,,,,
1889.0,1610612739.0,1999.0,,,,,,,,,,,,,
1890.0,1610612756.0,1999.0,,,,,,,,,,,,,
1891.0,1610612737.0,1999.0,,,,,,,,,,,,,
1892.0,1610612739.0,1999.0,,,,,,,,,,,,,
1893.0,1610612761.0,1999.0,,,,,,,,,,,,,
1894.0,1610612760.0,1999.0,,,,,,,,,,,,,
1895.0,1610612750.0,1999.0,,,,,,,,,,,,,
1896.0,1610612752.0,1999.0,,,,,,,,,,,,,
1897.0,1610612741.0,1999.0,,,,,,,,,,,,,
1898.0,1610612737.0,1999.0,,,,,,,,,,,,,
1899.0,1610612743.0,1999.0,,,,,,,,,,,,,
1900.0,1610612762.0,1999.0,,,,,,,,,,,,,
1901.0,1610612737.0,1999.0,,,,,,,,,,,,,
1902.0,1610612744.0,1999.0,,,,,,,,,,,,,
1903.0,1610612745.0,1999.0,,,,,,,,,,,,,
1904.0,1610612747.0,1999.0,,,,,,,,,,,,,
1905.0,1610612762.0,1999.0,,,,,,,,,,,,,
1906.0,1610612748.0,1999.0,,,,,,,,,,,,,
1907.0,1610612754.0,1999.0,,,,,,,,,,,,,
1908.0,1610612737.0,1999.0,,,,,,,,,,,,,
1909.0,1610612762.0,1999.0,,,,,,,,,,,,,
1910.0,1610612759.0,1999.0,,,,,,,,,,,,,
1911.0,1610612747.0,1999.0,,,,,,,,,,,,,
1912.0,1610612746.0,1999.0,,,,,,,,,,,,,
1913.0,1610612741.0,1999.0,,,,,,,,,,,,,
1914.0,1610612743.0,1999.0,,,,,,,,,,,,,
1915.0,1610612751.0,1999.0,,,,,,,,,,,,,
1916.0,1610612764.0,1999.0,,,,,,,,,,,,,
1917.0,1610612742.0,1999.0,,,,,,,,,,,,,
1918.0,1610612763.0,1999.0,,,,,,,,,,,,,
1919.0,1610612753.0,1999.0,,,,,,,,,,,,,
1920.0,1610612739.0,1999.0,,,,,,,,,,,,,
1921.0,1610612742.0,1999.0,,,,,,,,,,,,,
1922.0,1610612743.0,1999.0,,,,,,,,,,,,,
1923.0,1610612750.0,1999.0,,,,,,,,,,,,,
1924.0,1610612766.0,1999.0,,,,,,,,,,,,,
1925.0,1610612745.0,1999.0,,,,,,,,,,,,,
1926.0,1610612758.0,1999.0,,,,,,,,,,,,,
1927.0,1610612752.0,1999.0,,,,,,,,,,,,,
1928.0,1610612755.0,1999.0,,,,,,,,,,,,,
1929.0,1610612749.0,1999.0,,,,,,,,,,,,,
1930.0,1610612741.0,1999.0,,,,,,,,,,,,,
1931.0,1610612745.0,1999.0,,,,,,,,,,,,,
1932.0,1610612763.0,1999.0,,,,,,,,,,,,,
1933.0,1610612757.0,1999.0,,,,,,,,,,,,,
1934.0,1610612748.0,1999.0,,,,,,,,,,,,,
1935.0,1610612765.0,1999.0,,,,,,,,,,,,,
1936.0,1610612738.0,1999.0,,,,,,,,,,,,,
1937.0,1610612744.0,1999.0,,,,,,,,,,,,,
1938.0,1610612759.0,1999.0,,,,,,,,,,,,,
1939.0,1610612762.0,1999.0,,,,,,,,,,,,,
1709.0,1610612746.0,1998.0,,,,,,,,,,,,,
1710.0,1610612763.0,1998.0,,,,,,,,,,,,,
1711.0,1610612743.0,1998.0,,,,,,,,,,,,,
1712.0,1610612761.0,1998.0,,,,,,,,,,,,,
1713.0,1610612744.0,1998.0,,,,,,,,,,,,,
1714.0,1610612742.0,1998.0,,,,,,,,,,,,,
1715.0,1610612758.0,1998.0,,,,,,,,,,,,,
1716.0,1610612755.0,1998.0,,,,,,,,,,,,,
1717.0,1610612749.0,1998.0,,,,,,,,,,,,,
1718.0,1610612738.0,1998.0,,,,,,,,,,,,,
1719.0,1610612765.0,1998.0,,,,,,,,,,,,,
1720.0,1610612753.0,1998.0,,,,,,,,,,,,,
1721.0,1610612753.0,1998.0,,,,,,,,,,,,,
1722.0,1610612745.0,1998.0,,,,,,,,,,,,,
1723.0,1610612753.0,1998.0,,,,,,,,,,,,,
1724.0,1610612745.0,1998.0,,,,,,,,,,,,,
1725.0,1610612750.0,1998.0,,,,,,,,,,,,,
1726.0,1610612745.0,1998.0,,,,,,,,,,,,,
1727.0,1610612749.0,1998.0,,,,,,,,,,,,,
1728.0,1610612737.0,1998.0,,,,,,,,,,,,,
1729.0,1610612766.0,1998.0,,,,,,,,,,,,,
1730.0,1610612746.0,1998.0,,,,,,,,,,,,,
1731.0,1610612743.0,1998.0,,,,,,,,,,,,,
1732.0,1610612759.0,1998.0,,,,,,,,,,,,,
1733.0,1610612754.0,1998.0,,,,,,,,,,,,,
1734.0,1610612747.0,1998.0,,,,,,,,,,,,,
1735.0,1610612760.0,1998.0,,,,,,,,,,,,,
1736.0,1610612741.0,1998.0,,,,,,,,,,,,,
1737.0,1610612762.0,1998.0,,,,,,,,,,,,,
1738.0,1610612742.0,1998.0,,,,,,,,,,,,,
1739.0,1610612747.0,1998.0,,,,,,,,,,,,,
1740.0,1610612760.0,1998.0,,,,,,,,,,,,,
1741.0,1610612760.0,1998.0,,,,,,,,,,,,,
1742.0,1610612741.0,1998.0,,,,,,,,,,,,,
1743.0,1610612742.0,1998.0,,,,,,,,,,,,,
